Brand,Title,Rating,Author,Date,Review
Stagecoach Global,Stagecoach Manchester,1,,2024-12-15T12:26:36.000Z,"Why in a society that is going cashless do Stagecoach insist on cash for a weekly pass?They use it funds organised crime argument.So how come only payments to Stagecoach by card do this and not payments to other company's?Also when you do bring cash they usually give you a Stagecoach only pass when you ask for an any bus pass.Why are these the same price?It's so confusing,some fares you can pay by card some you can't and drivers giving you the wrong passes.While I admit it us probably a bit confusing for the drivers.Its much more confusing for a customer.They seem to change rules every week.Rules different on every company in bee network.Stagecoach worst offender.Should be glad when Andy Burnham takes contract off them.Though that could mean more fragmentation of the bus service more bus specific rules,more different passes for the same price that do different things,more confused drivers,more unhappy customers."
Stagecoach Global,Always late never on timbad bad bad 505e 505 spalding…,1,,2024-12-12T11:31:29.000Z,Always late never on time 505 spalding to kings always. Most of the bus drives can do with a lesson in customer service very rude or ignorant. But no point in potting a bad review course they take no notice.
Stagecoach Global,Very bad in the night,1,,2024-12-11T02:33:38.000Z,Very bad in the night
Stagecoach Global,This lovely man called Jonas served me…,5,,2024-12-09T16:34:41.000Z,"This lovely man called Jonas served me on the number 9 park and ride today. He was friendly, helpful to all the customers directed, an old couple to where they'd find the shops, letting a disabled person cross in front of the bus and just jolly in the face of grumpy customers at delight to have serving us an asset to your company"
Stagecoach Global,I use the buses occasionally,1,,2024-12-09T13:49:19.000Z,"I use the buses occasionally, it’s my husband’s birthday and I persuaded him to leave the car at home and get the bus for a day out. Surprise surprise the bus didn’t turn up, after standing 25 mins in the cold we went home as there was an hour until the next one was due (if it was even going to arrive!) We won’t bother again. It ruined our day which was not the end of the world, who I feel sorry for are the people who needed to get to work or to an appointment and the elderly that were stuck in the cold with no choice, appalling service if you can even call it a service!"
Stagecoach Global,Sub par service bus didn't complete the advertised…,1,,2024-12-07T02:41:46.000Z,The bus didn't complete the advertised route. The driver was apathetic to the impact of their poor service. Pathetic overpriced service at 2£ the mayor Andy burnam should be ashamed.
Stagecoach Global,What a truly shocking bus company this…,1,,2024-12-05T14:38:33.000Z,"What a truly shocking bus company this is. I have had the misfortune of having to use this bus company for my travels as I do not drive. I want to make a complaint about your rude drivers, my driver in particular was over an hour late last night, waited in the freezing cold as bus after bus came and picked up other passengers who came and left before me. I stood there in the freezing cold as the time for the bus arrival got later and later. It eventually turned up over an hour late than scheduled. Said to the driver you are over an hour late, his response was "" I don't care how late I am"". Your drivers are rude and impatient when dealing with customers. This is not the first time that your buses never turn up when they are scheduled to. In future I am going to get the train"
Stagecoach Global,Unhelpful,2,,2024-12-05T00:47:01.000Z,Ask at a bus station if can tell me about bus times got told to read time tables and I said struggle we numbers still never got help thanks peterhead
Stagecoach Global,Extremely rude and foul mouthed bus…,1,,2024-12-04T18:37:26.000Z,Extremely rude and foul mouthed bus driver absolutely disgusting swore and shouted at me was very grumpy
Stagecoach Global,Late. Don’t forget we subsidise them,1,,2024-12-04T10:19:55.000Z,Late. Every. Time. |  | Often massively late. Totally unapologetic. No explanation. They say well it’s only £2… that’s because it is subsidised by taxpayers!!
Stagecoach Global,Writing from West Sussex,1,,2024-11-30T22:29:30.000Z,"Writing from West Sussex. Local Stagecoach service is dire, as bad as it gets. Buses cancelled at last moment, disappearing from departures boards, after counting down from 4 minutes away. Buses leaving early from stops, leaving passengers stranded. Buses which are supposed to arrive at 15 minute intervals arriving 2 minutes apart. Drivers in training and family and friends of drivers distracting drivers for long periods by talking to drivers, as they drive, and even leaning into the driver cab to do so, despite signs in bus warning passengers not to do that. Drivers leaving dirty diesel engines running, while they get off the bus to have a smoke etc. That’s against the Highway Code, and pollutes the air, but these morons can’t work that out. Don’t bother complaining to Stagecoach HQ re any of this. I tried that! I was given a case number and told I would get a response within 5 working days. Months later, still waiting for any response. Stagecoach, your service is crap."
Stagecoach Global,Beyond awful,1,,2024-11-29T22:00:42.000Z,"Unclean busses (the cleaning regime implemented during the pandemic was abandoned as soon as it was possible). Fantasy timetables - I've got 4 stagecoach busses over the last week, combined lateness of over 2 hours - well it would be 4 but one was cancelled, it could be 5 but that 5th one just didn't bother turning up at all. |  | On one journey we were left sitting on a freezing cold bus, stationary for 20 minutes due to a change of driver - the new driver didn't show up to take over you see. At least we got an apology when he did finally arrive - oh no hang on, we didn't. |  | The live times are terrible, some buses just don't arrive when the app says they have. Some show cancelled but then turn up anyway. |  | Customer service could be described as awful if it actually existed, unfortunately it doesn't so it can't be. |  | Drivers are miserable sods to man & woman, they all look just as sick of Stagecoach as the passengers. |  | Awful service, awful company. The sooner they go out of business the better."
Stagecoach Global,Left work in Sheffield city centre at…,1,,2024-11-28T20:54:49.000Z,"Left work in Sheffield city centre at 17.20. It's now 18.50.and I'm still not home. The 57a has failed to turn up again. 25 minutes late yesterday no show today. The timetable has 4 times since October 22, yet the bus still is shocking. All the money going on the 88 bus route. The day stagecoach lose their grip on Sheffield it will be a happy day. Matthew Kitchen has ruined Stocksbridge since his appointment in February 22"
Stagecoach Global,Very unhappy,1,,2024-11-28T02:12:03.000Z,"Very unhappy! |  | I finished work in time to get the 19:43 bus considering it was late and they are hourly, it was delayed which would have been fine when it arrived the driver said it was out of service, closed the doors and drove off leaving me and another lady in the freezing cold! Nothing on the app and no explanation or apology from the driver. |  | I have had other issues with stagecoach before such as the driver speeding and nearly knocking cyclists over multiple times. I have to use the service for work and it is very frustrating being left in the freezing cold not knowing if a bus is coming because it disappears from the map even though it says it is still going to arrive! I have always used the busses but recently I haven’t had many good experiences. Leaving people vulnerable and not happy with the service."
Stagecoach Global,M96 bus cancelled again,1,,2024-11-27T19:04:08.000Z,"The 17.30 Aberdeen to Inverness M96 cancelled yet again but the roads are clear. How is anyone supposed to hold down a job or get home in the evening with the appalling Stagecoach service, they only exist to please the shareholders and shaft the customers."
Stagecoach Global,"the golden bus is dirty,wet",1,,2024-11-27T11:41:50.000Z,"Bthe golden bus is dirty, there is no order of weight anymore.The buses are full of garbage.Why am I paying money for the ticket??? | it's terrible.it's disgusting to step on the bus. I feel like garbage in a bus."
Stagecoach Global,Worst public transport provider ever!!,1,,2024-11-26T20:30:22.000Z,"These buses are never, ever on time. I use the bus to get to and from work and work supporting people in the community, at their homes. I am consistently late in arriving due to buses turning up in excess of 20, 30, 45 mins late. I have complained about this umpteen times and about other issues experienced whilst travelling with Stagecoach. Worst service ever!!! Do not recommend!! Sort it out Satgecoach."
Stagecoach Global,Used these today with my son travelled…,1,,2024-11-26T19:12:05.000Z,Used these today with my son travelled from general hospital to city centre; the driver had no manners spoke to me so rudely for no reason.
Stagecoach Global,Dogshit company ever along side…,1,,2024-11-26T13:37:35.000Z,Worst public transport ever along side GWR . Buses just disappear! Simply vanish 🤦🏼‍♂️
Stagecoach Global,The bus driver was rude and not nice at…,1,,2024-11-24T14:01:47.000Z,The bus driver was rude and not nice at all i bought two singles and pulled the ticket he was shouting at me because all the paper came out
Stagecoach Global,The most infuriating company ever,1,,2024-11-22T17:51:45.000Z,"The most infuriating company ever. | The buses are falling apart and clanky as hell, the drivers are reckless and don't care about the safety of their passengers or others on the road. There has been many a time where I've seen a driver has nearly taken out a cyclist or 2. |  | Their website is jank and doesn't work, the updates systems doesn't work which is needed cause they cancel more buses than they run. Their pricings for student passes are bloated and absolutely ridiculous. |  | The app is just as bad, there's no way of giving proper updates or reasons for delays. So you're left standing out in freezing weather not knowing if the bus is even coming. |  | It is utter negligence and lack of respect for people who use and need bus services like myself. | Absolutely abhorrent and not acceptable by any means."
Stagecoach Global,6pm bus didn't turn up,1,,2024-11-21T22:36:40.000Z,"6pm bus didn't turn up. Next one 20 mins late. Had to get off bus early as needed toilet (due to above delays), so then needed taxi to complete journey costing £15. And freezing cold night. Not impressed."
Stagecoach Global,On November 19th the number 148 bus…,1,,2024-11-20T03:31:04.000Z,On November 19th the number 148 bus from Nuneaton to Coventry did not arrive. It was the last bus due to leave at 11.10 pm. I and a few other people waited until 11.30 pm but it never arrived. I had to take a taxi which was considerably more expensive than I would have paid for the bus. Terrible service. How can the last bus not arrive? It is terribly cold outside and people are waiting for God knows what. And if I had not had money for a taxi I would have had to walk 4 hours to Coventry or wait for the morning bus.
Stagecoach Global,Rude of hell,1,,2024-11-19T23:27:08.000Z,So bus was 45 mins late driver was extremely rude and driver to the bottom of our town and told me to get off after me and my girlfriend payed £3 for the tickets no refund absolutely ridiculous me and family of 30+ will not be riding again
Stagecoach Global,Still awaiting response to my complaint…,1,,2024-11-18T20:42:14.000Z,"Still awaiting response to my complaint about one of their drivers on 10th October. They caused a collision in which they wrote off my vehicle, and didn't stop. Sent emails requesting updates which also haven't been replied to. Reported to police"
Stagecoach Global,Absolutely unreliable as ever,1,,2024-11-18T14:39:01.000Z,"Absolutely unreliable as ever, hardly ever on time, no posts on social media to ever make you aware of any cancellations"
Stagecoach Global,The Stagecoach bus drivers on Hayling Island,5,,2024-11-17T04:36:48.000Z,The Stagecoach bus drivers on Hayling Island are excellent. They are particularly good with elderly or disabled passengers. They always wait for people to sit down before they pull away from a stop. They will wait for a person who has mobility problems and is trying to get to the bus stop. They show great patience and kindness.
Stagecoach Global,Stagecoach management in northampton …,1,,2024-11-14T21:28:20.000Z,Stagecoach management in northampton cannot manage things and people hate this company. Somebody please take off license from this company.
Stagecoach Global,My son left his bag on the 90b to…,1,,2024-11-13T12:46:12.000Z,"My son left his bag on the 90b to Markham Vsle…went to stage coach next morning and got it back, however, it was missing a Xmas present and other items he had bought. His wallet and keys and other items were still there. The bag was right behind the driver but surely if someone had rifled through it on the bus, the wallet would have gone. I suspect things went missing in another way without spelling it out. Don’t leave valuable items on the bus is the moral of this story"
Stagecoach Global,DISGUSTING SERVICE,1,,2024-11-12T11:19:29.000Z,"Commute 18 miles using 2 buses. Bus often doesn't arrive, or so late that I miss my connection. Job is now at risk as usually late in having had to wait for 2 hours for next bus. Hours spent after work waiting for next bus home. No option to relocate for work. Absolutely disgusting service, putting people at risk."
Stagecoach Global,The most unreliable bus service in the…,1,,2024-11-11T19:48:19.000Z,The most unreliable bus service in the UK. At one moment the bus is due and the next it gets cancelled on the app.
Stagecoach Global,Not happy a driver on the 15.18  number…,1,,2024-11-12T08:05:55.000Z,Not happy a driver on the 15.18 number 2 Nuneaton was saying nasty things about me to another driver he's has not much hair and a ginger beard hope some one tells him he's not perfect or no oil painting he should get a life and stop bullying
Stagecoach Global,They are NEVER on time,1,,2024-11-11T15:55:34.000Z,"They are NEVER on time. Supposed to be every 35 minutes but they just never do. How am I, as a mentally ill person supposed to organise doctors appointments and such???? | I literally never know when the bus is going to turn up. Just a completely pointless service. | Just missed one bus because it came 20 minutes early and the one that was supposed to come 25 minutes later came 3 minutes later when it said it would be half an hour? HOW AM I SUPPOSED TO WORK WITH THAT????????"
Stagecoach Global,Wonder who the nasty nasty driving this…,1,,2024-11-11T14:03:14.000Z,"Wonder who the nasty nasty bus driver this morning at 11.34 am from Titchfield street bus stop to onthank. This nasty nasty little man waited till my 74 year old mum struggled with 2 heavy bags up to the bus and then he closes the doors and drove away, leaving her standing there 2 passers by said to my mum that he had watched her coming up to the bus stop then spitefully, closed the doors and drove off. I curse the rest of his little life is miserable! Stagecoach bus drivers are full of nasty wee people and it has always been the same even when I lived in Kilmarnock. My wish is a company comes in and takes over them, cos let's face it, it won't b hard, people would rather give their money to decent human beings. Il be calling head office after this review. NOT THAT THAT WILL DO ANYTHING AS THEY DONT CARE, FROM MANAGEMENT TO STAFF!!!"
Stagecoach Global,This is one of the worst bus services…,1,,2024-11-11T11:24:18.000Z,"This is one of the worst bus services I’ve ever experienced in my life. I’m in my mid 40’s so I’ve been taking buses for a long time. 4 out of 5 days a week the buses are at least 20 minutes to half an hour late beyond schedule time. Whenever you ask the driver what the delays are, they can never give you a definitive answer. This service is rotten"
Stagecoach Global,Good service by stage goach,1,,2024-11-09T21:37:24.000Z,Tried to get bus got into bus station and driver just drove off appalling service are these people human do they like there job why do you employ people like this why do we put up with this service you would not get away with this in a supermarket this person would | have been sacked don’t put up with this the train is better
